payment_id,rental_id,amount,payment_datetime
3342,4709,2.99,"2005-07-08 12:04:34"
3343,5566,2.99,"2005-07-10 03:30:17"
3344,6411,2.99,"2005-07-11 23:10:50"
3345,7519,6.99,"2005-07-27 21:01:41"
3346,7700,8.99,"2005-07-28 03:54:14"
3347,8524,0.99,"2005-07-29 10:20:07"
3348,9986,3.99,"2005-07-31 17:16:50"
3349,11493,5.99,"2005-08-02 22:47:00"
3350,12835,4.99,"2005-08-19 01:47:45"
3351,14737,0.99,"2005-08-21 22:27:11"
3352,15266,4.99,"2005-08-22 18:37:24"
3353,16023,0.99,"2005-08-23 21:45:02"
3354,185,3.99,"2005-05-26 05:30:03"
3355,1481,2.99,"2005-06-15 21:17:58"
3356,2355,3.99,"2005-06-18 12:57:06"
3357,2826,7.99,"2005-06-19 20:41:35"
3358,3118,4.99,"2005-06-20 18:05:57"
3359,3617,4.99,"2005-07-06 05:58:06"
3360,5200,2.99,"2005-07-09 10:52:09"
3361,5523,7.99,"2005-07-10 01:47:55"
3362,6055,0.99,"2005-07-11 03:59:08"
3363,6268,6.99,"2005-07-11 15:55:34"
3364,7323,4.99,"2005-07-27 13:39:40"
3365,7879,0.99,"2005-07-28 10:27:46"
3366,7922,0.99,"2005-07-28 12:05:25"
3367,8375,2.99,"2005-07-29 05:25:30"
3368,8433,2.99,"2005-07-29 07:19:16"
3369,8832,4.99,"2005-07-29 22:37:49"
3370,9129,9.99,"2005-07-30 09:51:21"
3371,9496,4.99,"2005-07-30 23:55:20"
3372,9504,0.99,"2005-07-31 00:09:07"
3373,9722,4.99,"2005-07-31 08:29:48"
3374,9734,2.99,"2005-07-31 08:57:45"
3375,10583,2.99,"2005-08-01 13:54:35"
3376,10699,2.99,"2005-08-01 18:24:51"
3377,11279,7.99,"2005-08-02 14:30:03"
3378,11806,4.99,"2005-08-17 11:49:28"
3379,11832,4.99,"2005-08-17 12:55:31"
3380,11999,0.99,"2005-08-17 18:47:07"
3381,12075,4.99,"2005-08-17 21:54:55"
3382,12262,2.99,"2005-08-18 04:16:15"
3383,13441,6.99,"2005-08-19 23:48:23"
3384,14456,2.99,"2005-08-21 12:38:09"
3385,15055,2.99,"2005-08-22 10:14:39"
3386,9,4.99,"2005-05-25 00:00:40"
3387,752,4.99,"2005-05-29 10:14:15"
3388,1054,4.99,"2005-05-31 07:33:25"
3389,3450,2.99,"2005-06-21 21:01:57"
3390,3502,5.99,"2005-07-06 00:15:06"
3391,3725,4.99,"2005-07-06 11:15:04"
3392,3804,7.99,"2005-07-06 15:08:08"
3393,4691,0.99,"2005-07-08 11:04:53"
3394,4730,2.99,"2005-07-08 12:59:49"
3395,5137,0.99,"2005-07-09 08:00:34"
3396,5865,0.99,"2005-07-10 18:31:05"
3397,6747,0.99,"2005-07-12 14:33:21"
3398,6755,6.99,"2005-07-12 15:07:49"
3399,7962,0.99,"2005-07-28 13:48:09"
3400,8091,2.99,"2005-07-28 18:27:29"
3401,9492,6.99,"2005-07-30 23:52:21"
3402,10032,4.99,"2005-07-31 18:41:55"
3403,11196,9.99,"2005-08-02 11:42:40"
3404,11613,4.99,"2005-08-17 03:50:33"
3405,11779,3.99,"2005-08-17 10:31:58"
3406,11801,0.99,"2005-08-17 11:30:11"
3407,12991,2.99,"2005-08-19 07:21:24"
3408,13015,7.99,"2005-08-19 07:56:51"
3409,13177,0.99,"2005-08-19 13:56:58"
3410,14477,2.99,"2005-08-21 13:32:38"
3411,14577,2.99,"2005-08-21 16:52:29"
3412,15741,4.99,"2005-08-23 12:10:54"
3413,16007,7.99,"2005-08-23 21:02:43"
3414,452,0.99,"2005-05-27 19:30:33"
3415,708,0.99,"2005-05-29 03:23:47"
3416,1293,4.99,"2005-06-15 09:06:24"
3417,1803,2.99,"2005-06-16 20:32:47"
3418,2412,3.99,"2005-06-18 16:58:58"
3419,4652,5.99,"2005-07-08 09:47:51"
3420,4811,5.99,"2005-07-08 17:04:24"
3421,5499,2.99,"2005-07-10 00:27:45"
3422,5983,2.99,"2005-07-11 00:34:11"
3423,7912,4.99,"2005-07-28 11:46:58"
3424,8209,6.99,"2005-07-28 23:29:28"
3425,9859,6.99,"2005-07-31 13:02:55"
3426,10197,2.99,"2005-08-01 00:35:25"
3427,10787,10.99,"2005-08-01 21:35:01"
3428,10973,7.99,"2005-08-02 04:09:42"
3429,11235,0.99,"2005-08-02 13:13:21"
3430,12060,4.99,"2005-08-17 21:11:57"
3431,12820,2.99,"2005-08-19 01:05:08"
3432,13043,4.99,"2005-08-19 09:07:13"
3433,13091,2.99,"2005-08-19 10:40:10"
3434,14030,2.99,"2005-08-20 21:23:54"
3435,14189,2.99,"2005-08-21 03:32:17"
3436,15463,5.99,"2005-08-23 01:15:07"
3437,15736,5.99,"2005-08-23 11:40:30"
3438,888,5.99,"2005-05-30 07:13:14"
3439,1131,2.99,"2005-05-31 18:44:19"
3440,2519,7.99,"2005-06-19 00:19:21"
3441,2565,0.99,"2005-06-19 03:44:03"
3442,3751,0.99,"2005-07-06 12:23:41"
3443,3995,5.99,"2005-07-06 23:43:03"
3444,5270,2.99,"2005-07-09 14:23:46"
3445,5647,4.99,"2005-07-10 07:08:40"
3446,5997,4.99,"2005-07-11 01:19:50"
3447,6186,2.99,"2005-07-11 11:26:41"
3448,6481,6.99,"2005-07-12 01:50:15"
3449,6687,2.99,"2005-07-12 12:19:23"
3450,7582,4.99,"2005-07-27 23:15:14"
3451,8415,2.99,"2005-07-29 06:52:27"
3452,9215,5.99,"2005-07-30 13:11:11"
3453,9234,2.99,"2005-07-30 13:45:54"
3454,9433,5.99,"2005-07-30 21:28:17"
3455,9858,2.99,"2005-07-31 13:02:07"
3456,9952,3.99,"2005-07-31 15:52:37"
3457,10011,2.99,"2005-07-31 18:02:41"
3458,10394,2.99,"2005-08-01 06:58:17"
3459,12731,2.99,"2005-08-18 21:55:38"
3460,12843,2.99,"2005-08-19 01:58:54"
3461,12910,0.99,"2005-08-19 04:23:13"
3462,13027,0.99,"2005-08-19 08:25:16"
3463,13181,5.99,"2005-08-19 14:00:56"
3464,13509,0.99,"2005-08-20 02:14:16"
3465,13964,2.99,"2005-08-20 18:24:26"
3466,14157,0.99,"2005-08-21 02:43:15"
3467,14925,8.99,"2005-08-22 05:16:16"
3468,15220,3.99,"2005-08-22 17:02:23"
3469,15835,8.99,"2005-08-23 15:25:27"
3470,1732,0.99,"2005-06-16 15:34:41"
3471,2727,3.99,"2005-06-19 15:02:39"
3472,2768,0.99,"2005-06-19 17:46:52"
3473,2795,4.99,"2005-06-19 18:58:53"
3474,3183,4.99,"2005-06-20 22:55:55"
3475,3219,3.99,"2005-06-21 01:43:26"
3476,3689,0.99,"2005-07-06 09:43:01"
3477,3900,4.99,"2005-07-06 19:21:28"
3478,3936,0.99,"2005-07-06 21:15:03"
3479,4256,2.99,"2005-07-07 14:14:36"
3480,4602,0.99,"2005-07-08 06:52:40"
3481,4896,2.99,"2005-07-08 20:23:15"
3482,4996,0.99,"2005-07-09 00:59:46"
3483,5127,0.99,"2005-07-09 07:25:47"
3484,5350,4.99,"2005-07-09 17:39:30"
3485,8339,4.99,"2005-07-29 04:41:13"
3486,8345,2.99,"2005-07-29 04:47:37"
3487,9823,4.99,"2005-07-31 11:49:00"
3488,9983,7.99,"2005-07-31 17:09:36"
3489,10024,7.99,"2005-07-31 18:26:36"
3490,10167,5.99,"2005-07-31 23:24:31"
3491,10395,2.99,"2005-08-01 07:08:22"
3492,10468,0.99,"2005-08-01 09:48:29"
3493,10483,2.99,"2005-08-01 10:19:45"
3494,10550,2.99,"2005-08-01 12:46:52"
3495,10816,4.99,"2005-08-01 22:48:57"
3496,12612,3.99,"2005-08-18 17:10:05"
3497,12728,4.99,"2005-08-18 21:47:48"
3498,13653,10.99,"2005-08-20 07:54:54"
3499,13915,4.99,"2005-08-20 16:42:53"
3500,13919,4.99,"2005-08-20 16:47:34"
3501,13961,0.99,"2005-08-20 18:16:34"
3502,14353,0.99,"2005-08-21 09:07:50"
3503,14968,1.99,"2005-08-22 06:46:59"
3504,1,2.99,"2005-05-24 22:53:30"
3505,746,2.99,"2005-05-29 09:25:10"
3506,1630,2.99,"2005-06-16 07:55:01"
3507,1864,2.99,"2005-06-17 01:39:47"
3508,2163,2.99,"2005-06-17 23:46:16"
3509,2292,2.99,"2005-06-18 07:37:48"
3510,2535,2.99,"2005-06-19 01:39:04"
3511,2982,6.99,"2005-06-20 08:38:29"
3512,4339,4.99,"2005-07-07 18:41:42"
3513,4485,4.99,"2005-07-08 01:07:54"
3514,6353,3.99,"2005-07-11 20:48:56"
3515,7181,4.99,"2005-07-27 08:14:34"
3516,7728,0.99,"2005-07-28 04:56:33"
3517,9452,0.99,"2005-07-30 22:19:16"
3518,9637,4.99,"2005-07-31 05:18:54"
3519,9724,5.99,"2005-07-31 08:33:08"
3520,10568,2.99,"2005-08-01 13:17:28"
3521,10645,5.99,"2005-08-01 15:52:01"
3522,11811,2.99,"2005-08-17 11:59:18"
3523,12094,2.99,"2005-08-17 22:31:04"
3524,12777,6.99,"2005-08-18 23:39:22"
3525,14111,0.99,"2005-08-21 00:59:01"
3526,15574,5.99,"2005-08-23 05:29:32"
3527,15777,4.99,"2005-08-23 13:29:08"
3528,55,2.99,"2005-05-25 08:26:13"
3529,83,4.99,"2005-05-25 12:30:15"
3530,944,7.99,"2005-05-30 15:26:24"
3531,1646,9.99,"2005-06-16 09:12:53"
3532,1768,4.99,"2005-06-16 18:02:06"
3533,3515,2.99,"2005-07-06 00:48:55"
3534,5233,4.99,"2005-07-09 12:44:26"
3535,5395,4.99,"2005-07-09 19:42:37"
3536,5610,2.99,"2005-07-10 05:09:52"
3537,5726,2.99,"2005-07-10 11:22:08"
3538,5874,3.99,"2005-07-10 19:02:51"
3539,7557,2.99,"2005-07-27 22:18:19"
3540,8071,0.99,"2005-07-28 17:27:48"
3541,8267,6.99,"2005-07-29 01:21:02"
3542,8570,8.99,"2005-07-29 11:40:08"
3543,9323,3.99,"2005-07-30 17:21:44"
3544,10179,2.99,"2005-07-31 23:49:54"
3545,10459,4.99,"2005-08-01 09:20:09"
3546,10861,1.99,"2005-08-02 00:12:46"
3547,11971,0.99,"2005-08-17 17:53:42"
3548,11973,2.99,"2005-08-17 17:55:58"
3549,12216,0.99,"2005-08-18 02:37:07"
3550,12263,0.99,"2005-08-18 04:16:18"
3551,12372,9.99,"2005-08-18 08:04:35"
3552,13050,6.99,"2005-08-19 09:31:23"
3553,13346,7.99,"2005-08-19 20:28:21"
3554,13353,2.99,"2005-08-19 20:53:43"
3555,13407,0.99,"2005-08-19 22:26:26"
3556,15659,2.99,"2005-08-23 08:48:43"
3557,16042,2.99,"2005-08-23 22:20:40"
3558,1843,0.99,"2005-06-16 23:53:42"
3559,2208,4.99,"2005-06-18 02:22:07"
3560,2384,0.99,"2005-06-18 15:18:49"
3561,2608,2.99,"2005-06-19 07:10:36"
3562,2924,4.99,"2005-06-20 04:20:14"
3563,3121,4.99,"2005-06-20 18:23:30"
3564,3706,0.99,"2005-07-06 10:18:01"
3565,3825,2.99,"2005-07-06 15:50:03"
3566,4168,4.99,"2005-07-07 09:37:24"
3567,4534,4.99,"2005-07-08 03:36:55"
3568,4557,5.99,"2005-07-08 04:49:15"
3569,4903,0.99,"2005-07-08 20:50:05"
3570,5391,2.99,"2005-07-09 19:28:34"
3571,5684,5.99,"2005-07-10 08:59:03"
3572,5703,0.99,"2005-07-10 10:04:15"
3573,5715,1.99,"2005-07-10 10:48:03"
3574,6239,6.99,"2005-07-11 14:20:48"
3575,6978,1.99,"2005-07-27 00:47:40"
3576,7432,0.99,"2005-07-27 17:31:40"
3577,7631,1.99,"2005-07-28 01:01:15"
3578,10243,4.99,"2005-08-01 02:18:46"
3579,10400,6.99,"2005-08-01 07:18:24"
3580,10619,3.99,"2005-08-01 15:07:04"
3581,10638,6.99,"2005-08-01 15:44:20"
3582,11140,0.99,"2005-08-02 09:27:45"
3583,11812,0.99,"2005-08-17 12:00:54"
3584,12133,0.99,"2005-08-17 23:47:16"
3585,15874,4.99,"2005-08-23 16:30:55"
3586,275,6.99,"2005-05-26 17:09:53"
3587,447,2.99,"2005-05-27 18:57:02"
3588,1522,3.99,"2005-06-16 00:17:39"
3589,2665,7.99,"2005-06-19 11:12:35"
3590,3006,0.99,"2005-06-20 10:10:29"
3591,3365,0.99,"2005-06-21 12:55:48"
3592,4506,6.99,"2005-07-08 02:22:18"
3593,4566,2.99,"2005-07-08 05:18:50"
3594,4681,6.99,"2005-07-08 10:36:03"
3595,4829,2.99,"2005-07-08 17:54:18"
3596,5063,2.99,"2005-07-09 04:37:31"
3597,6157,4.99,"2005-07-11 09:48:16"
3598,6609,3.99,"2005-07-12 08:19:41"
3599,7177,2.99,"2005-07-27 08:07:39"
3600,7400,0.99,"2005-07-27 16:16:37"
3601,8389,6.99,"2005-07-29 05:50:09"
3602,9139,2.99,"2005-07-30 10:11:52"
3603,9175,0.99,"2005-07-30 11:47:48"
3604,9671,0.99,"2005-07-31 06:33:41"
3605,10665,0.99,"2005-08-01 16:56:17"
3606,12419,4.99,"2005-08-18 10:01:48"
3607,12834,4.99,"2005-08-19 01:47:30"
3608,13323,2.99,"2005-08-19 19:48:07"
3609,13455,1.99,"2005-08-20 00:32:17"
3610,13910,2.99,"2005-08-20 16:30:49"
3611,15080,0.99,"2005-08-22 11:11:51"
3612,16009,6.99,"2005-08-23 21:07:59"
3613,366,3.99,"2005-05-27 07:33:54"
3614,798,0.99,"2005-05-29 17:23:43"
3615,814,6.99,"2005-05-29 20:16:12"
3616,1124,4.99,"2005-05-31 16:49:34"
3617,1618,9.99,"2005-06-16 07:08:38"
3618,1784,0.99,"2005-06-16 19:25:32"
3619,1881,0.99,"2005-06-17 03:09:56"
3620,3267,5.99,"2005-06-21 04:55:21"
3621,5315,4.99,"2005-07-09 16:09:19"
3622,6226,2.99,"2005-07-11 13:48:11"
3623,6659,0.99,"2005-07-12 11:18:05"
3624,7516,2.99,"2005-07-27 20:55:28"
3625,7965,4.99,"2005-07-28 13:52:57"
3626,8650,1.99,"2005-07-29 14:59:04"
3627,10864,6.99,"2005-08-02 00:18:59"
3628,11280,3.99,"2005-08-02 14:34:33"
3629,11283,4.99,"2005-08-02 14:39:46"
3630,11482,4.99,"2005-08-02 22:24:31"
3631,12754,7.99,"2005-08-18 22:37:41"
3632,12987,2.99,"2005-08-19 07:11:44"
3633,13006,2.99,"2005-08-19 07:47:16"
3634,14265,2.99,"2005-08-21 06:20:14"
3635,15963,2.99,"2005-08-23 19:42:46"
3636,78,5.99,"2005-05-25 11:35:18"
3637,753,3.99,"2005-05-29 10:16:42"
3638,1272,0.99,"2005-06-15 07:42:58"
3639,1671,1.99,"2005-06-16 10:30:22"
3640,2941,2.99,"2005-06-20 05:22:18"
3641,4102,0.99,"2005-07-07 06:25:19"
3642,5054,7.99,"2005-07-09 04:01:02"
3643,5541,0.99,"2005-07-10 02:44:27"
3644,6117,3.99,"2005-07-11 07:39:38"
3645,6461,3.99,"2005-07-12 01:14:03"
3646,6817,3.99,"2005-07-12 18:19:57"
3647,7297,4.99,"2005-07-27 12:39:48"
3648,7437,0.99,"2005-07-27 17:39:18"
3649,7554,7.99,"2005-07-27 22:12:41"
3650,7734,0.99,"2005-07-28 05:08:44"
3651,8315,0.99,"2005-07-29 03:37:07"
3652,8885,7.99,"2005-07-30 00:36:26"
3653,8987,6.99,"2005-07-30 04:37:36"
3654,10091,4.99,"2005-07-31 20:23:13"
3655,10471,0.99,"2005-08-01 09:52:37"
3656,10611,2.99,"2005-08-01 14:53:52"
3657,10698,3.99,"2005-08-01 18:24:41"
3658,11194,5.99,"2005-08-02 11:35:53"
3659,11704,7.99,"2005-08-17 07:21:22"
3660,12249,2.99,"2005-08-18 03:53:34"
3661,13035,0.99,"2005-08-19 08:46:45"
3662,14005,0.99,"2005-08-20 20:19:05"
3663,14136,5.99,"2005-08-21 01:57:26"
3664,15908,2.99,"2005-08-23 17:42:00"
3665,13390,0.99,"2006-02-14 15:16:03"
3666,1150,2.99,"2005-05-31 21:20:09"
3667,2104,2.99,"2005-06-17 19:14:30"
3668,4927,0.99,"2005-07-08 22:05:35"
3669,5627,3.99,"2005-07-10 05:51:12"
3670,6142,3.99,"2005-07-11 08:54:09"
3671,6585,8.99,"2005-07-12 06:50:52"
3672,9319,0.99,"2005-07-30 17:15:27"
3673,9764,5.99,"2005-07-31 09:42:58"
3674,11992,10.99,"2005-08-17 18:27:22"
3675,12287,5.99,"2005-08-18 04:58:06"
3676,12539,0.99,"2005-08-18 14:10:09"
3677,13992,4.99,"2005-08-20 19:30:35"
3678,14379,0.99,"2005-08-21 09:53:03"
3679,14437,2.99,"2005-08-21 11:48:32"
3680,15439,4.99,"2005-08-23 00:34:28"
3681,925,2.99,"2005-05-30 12:13:52"
3682,2469,6.99,"2005-06-18 20:24:23"
3683,2785,2.99,"2005-06-19 18:43:57"
3684,3058,3.99,"2005-06-20 13:28:35"
3685,3436,5.99,"2005-06-21 19:16:09"
3686,3589,4.99,"2005-07-06 04:30:18"
3687,3676,5.99,"2005-07-06 09:10:37"
3688,3874,6.99,"2005-07-06 18:06:12"
3689,4332,6.99,"2005-07-07 18:25:26"
3690,4474,3.99,"2005-07-08 00:26:56"
3691,5106,2.99,"2005-07-09 06:40:24"
3692,5443,3.99,"2005-07-09 21:56:09"
3693,5804,2.99,"2005-07-10 15:06:31"
3694,6039,6.99,"2005-07-11 03:12:19"
3695,6200,0.99,"2005-07-11 12:16:42"
3696,8028,8.99,"2005-07-28 16:11:15"
3697,8106,4.99,"2005-07-28 19:02:46"
3698,8954,2.99,"2005-07-30 03:25:51"
3699,9002,4.99,"2005-07-30 05:02:21"
3700,9200,4.99,"2005-07-30 12:39:52"
3701,9466,7.99,"2005-07-30 22:44:36"
3702,9709,4.99,"2005-07-31 08:04:55"
3703,9789,2.99,"2005-07-31 10:30:25"
3704,10175,6.99,"2005-07-31 23:40:11"
3705,10595,4.99,"2005-08-01 14:16:28"
3706,10842,5.99,"2005-08-01 23:41:24"
3707,11057,4.99,"2005-08-02 06:38:19"
3708,11281,3.99,"2005-08-02 14:35:01"
3709,11732,3.99,"2005-08-17 08:29:46"
3710,12078,2.99,"2005-08-17 22:00:22"
3711,13148,0.99,"2005-08-19 12:55:30"
3712,13472,5.99,"2005-08-20 01:03:31"
3713,13776,5.99,"2005-08-20 11:57:06"
3714,14754,7.99,"2005-08-21 23:17:26"
3715,15082,7.99,"2005-08-22 11:17:06"
3716,15133,0.99,"2005-08-22 13:17:43"
3717,15537,2.99,"2005-08-23 04:00:30"
3718,15889,4.99,"2005-08-23 16:57:43"
3719,16030,9.99,"2005-08-23 21:56:04"
3720,523,2.99,"2005-05-28 03:53:26"
3721,1020,0.99,"2005-05-31 03:06:08"
3722,1316,0.99,"2005-06-15 10:26:23"
3723,2038,0.99,"2005-06-17 14:00:51"
3724,2731,7.99,"2005-06-19 15:14:55"
3725,3481,2.99,"2005-07-05 23:13:07"
3726,5378,0.99,"2005-07-09 19:05:56"
3727,5600,1.99,"2005-07-10 04:55:45"
3728,5679,4.99,"2005-07-10 08:44:02"
3729,6458,2.99,"2005-07-12 01:08:52"
3730,6892,0.99,"2005-07-12 21:10:04"
3731,7208,2.99,"2005-07-27 09:16:28"
3732,7754,2.99,"2005-07-28 06:10:55"
3733,8123,4.99,"2005-07-28 19:28:23"
3734,8160,3.99,"2005-07-28 21:10:30"
3735,8424,3.99,"2005-07-29 07:06:03"
3736,9259,1.99,"2005-07-30 14:37:44"
3737,9619,0.99,"2005-07-31 04:17:02"
3738,9947,9.99,"2005-07-31 15:49:40"
3739,10110,0.99,"2005-07-31 21:06:12"
3740,10190,4.99,"2005-08-01 00:27:53"
3741,10268,3.99,"2005-08-01 03:08:56"
3742,10431,5.99,"2005-08-01 08:41:54"
3743,11015,4.99,"2005-08-02 05:13:00"
3744,11088,0.99,"2005-08-02 07:48:31"
3745,11463,0.99,"2005-08-02 21:37:36"
3746,12550,2.99,"2005-08-18 14:40:38"
3747,12873,2.99,"2005-08-19 03:05:41"
3748,14194,1.99,"2005-08-21 03:40:11"
3749,14432,4.99,"2005-08-21 11:36:15"
3750,14486,4.99,"2005-08-21 13:52:54"
3751,14987,4.99,"2005-08-22 07:41:08"
3752,15424,2.99,"2005-08-23 00:03:01"
3753,15501,0.99,"2005-08-23 02:39:56"
3754,1169,2.99,"2005-06-14 23:42:56"
3755,1736,2.99,"2005-06-16 15:52:32"
3756,2659,0.99,"2005-06-19 10:47:42"
3757,2718,7.99,"2005-06-19 14:49:42"
3758,4660,0.99,"2005-07-08 09:54:47"
3759,4663,2.99,"2005-07-08 09:59:18"
3760,5092,2.99,"2005-07-09 05:57:39"
3761,5265,7.99,"2005-07-09 14:15:01"
3762,5390,6.99,"2005-07-09 19:26:22"
3763,5494,6.99,"2005-07-10 00:15:00"
3764,6496,6.99,"2005-07-12 02:57:39"
3765,6740,0.99,"2005-07-12 14:22:08"
3766,7369,0.99,"2005-07-27 15:07:58"
3767,7767,5.99,"2005-07-28 06:42:02"
3768,9415,2.99,"2005-07-30 20:48:31"
3769,9920,4.99,"2005-07-31 14:57:13"
3770,10900,2.99,"2005-08-02 01:34:26"
3771,12859,6.99,"2005-08-19 02:23:23"
3772,13401,3.99,"2005-08-19 22:16:16"
3773,14736,5.99,"2005-08-21 22:25:53"
3774,14788,2.99,"2005-08-22 00:27:59"
3775,15024,2.99,"2005-08-22 08:57:10"
3776,15029,2.99,"2005-08-22 09:04:53"
3777,15062,2.99,"2005-08-22 10:34:39"
3778,15218,9.99,"2005-08-22 16:59:05"
3779,15471,3.99,"2005-08-23 01:38:48"
3780,15743,0.99,"2005-08-23 12:12:05"
3781,1586,4.99,"2005-06-16 04:51:18"
3782,1687,2.99,"2005-06-16 12:09:20"
3783,2332,6.99,"2005-06-18 10:53:51"
3784,3171,0.99,"2005-06-20 22:15:47"
3785,6286,4.99,"2005-07-11 16:55:35"
3786,6407,9.99,"2005-07-11 23:02:19"
3787,6571,0.99,"2005-07-12 05:51:47"
3788,6918,2.99,"2005-07-12 22:30:29"
3789,7170,4.99,"2005-07-27 07:58:26"
3790,9094,4.99,"2005-07-30 08:35:10"
3791,9404,0.99,"2005-07-30 20:21:35"
3792,10342,6.99,"2005-08-01 05:11:11"
3793,11430,3.99,"2005-08-02 20:04:36"
3794,12086,4.99,"2005-08-17 22:20:01"
3795,12675,4.99,"2005-08-18 19:34:02"
3796,13053,10.99,"2005-08-19 09:31:48"
3797,15261,2.99,"2005-08-22 18:24:34"
3798,15852,2.99,"2005-08-23 15:47:02"
3799,930,2.99,"2005-05-30 12:44:57"
3800,1242,7.99,"2005-06-15 05:05:07"
3801,2895,7.99,"2005-06-20 02:26:31"
3802,3434,4.99,"2005-06-21 19:08:28"
3803,4057,1.99,"2005-07-07 04:00:20"
3804,4297,0.99,"2005-07-07 16:24:09"
3805,4656,5.99,"2005-07-08 09:50:10"
3806,5062,2.99,"2005-07-09 04:36:49"
3807,5769,0.99,"2005-07-10 13:17:58"
3808,6979,4.99,"2005-07-27 00:49:53"
3809,7878,2.99,"2005-07-28 10:27:10"
3810,8434,4.99,"2005-07-29 07:20:14"
3811,9073,7.99,"2005-07-30 07:49:56"
3812,9584,4.99,"2005-07-31 03:05:48"
3813,9683,2.99,"2005-07-31 06:47:13"
3814,10287,3.99,"2005-08-01 03:37:01"
3815,10379,1.99,"2005-08-01 06:34:29"
3816,10798,4.99,"2005-08-01 22:03:10"
3817,11411,2.99,"2005-08-02 19:29:47"
3818,11412,5.99,"2005-08-02 19:32:51"
3819,12032,5.99,"2005-08-17 20:14:26"
3820,12093,2.99,"2005-08-17 22:28:40"
3821,12107,3.99,"2005-08-17 22:56:24"
3822,12353,2.99,"2005-08-18 07:33:08"
3823,13000,0.99,"2005-08-19 07:36:42"
3824,13169,2.99,"2005-08-19 13:43:35"
3825,13470,4.99,"2005-08-20 01:01:16"
3826,14059,7.99,"2005-08-20 22:24:44"
3827,14112,2.99,"2005-08-21 01:00:46"
3828,15013,4.99,"2005-08-22 08:42:45"
3829,15309,0.99,"2005-08-22 19:54:52"
3830,15964,2.99,"2005-08-23 19:45:25"
3831,11,8.99,"2005-05-25 00:09:02"
3832,148,0.99,"2005-05-26 00:25:23"
3833,575,9.99,"2005-05-28 10:56:09"
3834,1268,1.99,"2005-06-15 07:29:30"
3835,3214,2.99,"2005-06-21 01:08:26"
3836,3492,2.99,"2005-07-05 23:44:37"
3837,4497,4.99,"2005-07-08 01:51:32"
3838,4531,4.99,"2005-07-08 03:27:59"
3839,6522,0.99,"2005-07-12 04:11:58"
3840,7764,2.99,"2005-07-28 06:40:05"
3841,8513,2.99,"2005-07-29 09:52:59"
3842,8623,4.99,"2005-07-29 13:55:11"
3843,9020,7.99,"2005-07-30 05:31:27"
3844,9131,2.99,"2005-07-30 09:55:57"
3845,9419,5.99,"2005-07-30 21:04:59"
3846,10934,5.99,"2005-08-02 02:52:18"
3847,11244,5.99,"2005-08-02 13:33:24"
3848,12964,0.99,"2005-08-19 06:29:13"
3849,13044,0.99,"2005-08-19 09:14:31"
3850,13745,0.99,"2005-08-20 10:53:49"
3851,13959,0.99,"2005-08-20 18:16:21"
3852,14116,4.99,"2005-08-21 01:11:17"
3853,14813,0.99,"2005-08-22 01:11:37"
3854,15333,2.99,"2005-08-22 20:44:06"
3855,15477,1.99,"2005-08-23 01:46:35"
3856,15454,0.99,"2006-02-14 15:16:03"
3857,221,2.99,"2005-05-26 10:14:09"
3858,312,2.99,"2005-05-26 22:52:19"
3859,1898,1.99,"2005-06-17 04:28:11"
3860,1942,4.99,"2005-06-17 07:43:39"
3861,2251,3.99,"2005-06-18 05:05:08"
3862,2574,0.99,"2005-06-19 04:23:52"
3863,2588,4.99,"2005-06-19 05:20:31"
3864,4031,7.99,"2005-07-07 02:32:07"
3865,4221,0.99,"2005-07-07 12:18:57"
3866,4585,7.99,"2005-07-08 06:11:58"
3867,6076,6.99,"2005-07-11 05:05:30"
3868,6207,4.99,"2005-07-11 12:34:24"
3869,8312,0.99,"2005-07-29 03:32:38"
3870,8335,0.99,"2005-07-29 04:18:25"
3871,9889,1.99,"2005-07-31 14:02:50"
3872,10118,0.99,"2005-07-31 21:16:31"
3873,11278,6.99,"2005-08-02 14:29:43"
3874,11651,6.99,"2005-08-17 05:02:25"
3875,12408,2.99,"2005-08-18 09:40:38"
3876,13835,4.99,"2005-08-20 14:06:33"
3877,15250,5.99,"2005-08-22 18:03:11"
3878,16029,4.99,"2005-08-23 21:54:02"
3879,323,2.99,"2005-05-27 00:49:27"
3880,345,2.99,"2005-05-27 04:32:25"
3881,1814,5.99,"2005-06-16 21:15:22"
3882,1943,0.99,"2005-06-17 07:49:17"
3883,2756,4.99,"2005-06-19 16:57:42"
3884,3019,4.99,"2005-06-20 11:11:52"
3885,3145,2.99,"2005-06-20 20:21:17"
3886,3321,2.99,"2005-06-21 08:33:26"
3887,4726,6.99,"2005-07-08 12:50:54"
3888,4818,3.99,"2005-07-08 17:18:22"
3889,5049,0.99,"2005-07-09 03:54:12"
3890,5374,8.99,"2005-07-09 18:52:08"
3891,5408,7.99,"2005-07-09 20:16:51"
3892,5526,7.99,"2005-07-10 02:04:03"
3893,6614,7.99,"2005-07-12 08:33:49"
3894,6791,9.99,"2005-07-12 16:35:07"
3895,7378,5.99,"2005-07-27 15:31:33"
3896,7566,2.99,"2005-07-27 22:34:45"
3897,7830,0.99,"2005-07-28 08:43:49"
3898,7858,3.99,"2005-07-28 09:50:18"
3899,8459,5.99,"2005-07-29 08:05:40"
3900,8983,0.99,"2005-07-30 04:31:08"
3901,9034,7.99,"2005-07-30 06:10:58"
